"","tauhat","2.5%","97.5%"
"1",2.14042389923152,0.597792310917255,3.6387600910591
"2",1.90764777390247,0.553402746095748,3.2184517169695
"3",2.52175589611073,1.19798522559775,3.5506330281455
"4",2.39458479476264,0.614730054871252,3.63152950737975
"5",2.27262734944724,0.8903216825128,3.57013692366278
"6",2.37898682234106,0.591759339673277,3.8764545364585
"7",2.33073885052512,1.31464151123674,3.49178425856433
"8",2.52368649709715,1.08891807068235,4.2734811363078
"9",2.44485524240186,0.9439292999975,3.731240923142
"10",2.56795357339046,1.342973484398,3.874463529222
"11",2.36738567057525,1.31464151123675,3.37747758181343
"12",3.68338503504485,2.497022604673,5.1927478051825
"13",2.15550486839262,0.124673476743252,3.25568352494965
"14",2.31890604946291,1.26217357496225,3.41090857129325
"15",2.52412901793747,1.31229240765025,3.73347866210675
"16",2.39505650013422,1.28435812614425,3.63801556338775
"17",2.50482179028025,1.295207100175,3.55082589673569
"18",3.50808015016314,2.24463201233829,5.1948649088245
"19",2.48254376576213,1.263436141556,4.0224161941465
"20",2.45657450343092,1.31464151123675,3.668003860977
"21",2.42368062348871,1.20376369922,3.7312080145095
"22",3.73085014587139,2.41212560975374,5.51502099546458
"23",2.52147279557234,1.27432098441865,3.669104609064
"24",2.21420073267943,0.992793763911,3.49548765767893
"25",2.31501330173577,1.262895845761,3.4687411286851
"26",2.55446963920954,1.2309888524735,3.7954859231525
"27",3.49280442488925,1.75262944106835,4.91745139462275
"28",2.27278280911529,1.19597048074775,3.333721848563
"29",2.37191951099666,1.175619175655,3.63283225936575
"30",2.27806934831548,0.747467810104507,3.8715598863357
"31",2.23908168995453,0.918661707226752,3.5821965024825
"32",2.12912573626044,0.489346736470999,3.40041598959826
"33",2.27451595718479,0.682731664450998,3.69175386796875
"34",2.44388320018931,1.2770972670675,3.6957668446995
"35",2.23625619418419,0.598371766945502,3.68929091211283
"36",2.25741524181006,0.987993940612751,3.49359498032915
"37",2.12779968364822,0.3914751652895,3.39219466488875
"38",3.19218006574874,1.37777030503975,4.9087394037015
"39",2.53527033044381,0.932177655141748,4.020698424021
"40",3.60744114667688,2.1559288287058,5.349847129031
"41",2.57460426013141,1.28424082837825,4.36043079914206
"42",2.21308963421566,1.19597048074775,3.35256387780526
"43",2.55654790884026,1.276838096431,3.9515871518615
"44",2.72669151828035,1.4188515502725,4.27235100987075
"45",2.53490411046685,1.36891007609525,3.85015678118175
"46",2.49501278487573,1.3961268005275,3.668003860977
"47",2.2626699553327,1.1129020648805,3.37373832768355
"48",3.4975556936253,2.2450958821725,4.9087394037015
"49",3.48745314699052,2.15191471500049,4.96992519604575
"50",3.63450889481744,2.21851313542475,5.085207308659
"51",3.22102689895197,2.08959035853975,4.3509181992655
"52",2.47342395902115,1.246942438986,3.91744040388725
"53",2.49216338990908,1.1528873316919,3.885076186453
"54",2.26763423510394,1.1532212774297,3.49548765767892
"55",2.28594175522349,1.2789383886425,3.3474257864359
"56",1.82414507957556,0.47208216198425,3.1209112942605
"57",2.09164013109094,0.786757991959502,3.11460858763592
"58",2.65240109369573,1.27723540731075,3.96833464480583
"59",2.39792177362491,0.325311565754999,4.4846597533045
"60",2.53182060969033,1.38254667533575,3.99133832590999
"61",2.14402115056692,0.823369546240749,3.36779067729925
"62",3.69863915132304,2.40189595203075,5.1920366890145
"63",2.48472096171018,1.39908809626864,3.69629952310665
"64",2.20140649033384,0.918661707226753,3.2208075411325
"65",2.07780762577417,0.499525950278752,3.345499481654
"66",2.45951676107827,0.920806324739998,3.85015678118175
"67",3.69142765685133,2.24065325732525,5.38414283361954
"68",2.13350478188298,0.246158567423001,3.36918647772647
"69",2.3889696837362,1.31464151123675,3.62393576519652
"70",2.48524443391375,1.4052950484834,3.64794770953473
"71",2.12168873176411,0.790213762112147,3.34549948165401
"72",2.54464240939127,1.4189612703681,3.77575077830524
"73",2.53029945769105,1.36891007609525,3.7954859231525
"74",2.06067050275344,0.55164040637,3.3336266771165
"75",2.46028424982413,1.16626807645775,4.21351658870999
"76",2.27821978350612,0.8219147369827,3.49550402909125
"77",3.74923429911461,2.210337893912,5.3091752272
"78",2.23129413531951,0.298591710225251,3.80113731488153
"79",2.36967360887871,1.31464151123675,3.5787758577295
"80",2.1530223749552,0.5500628416805,3.2930997372917
"81",2.30315202980995,1.263436141556,3.58766518484727
"82",3.15939821363352,1.7412606164615,4.56830807551573
"83",1.80831205333121,0.347782069833249,3.15373123587601
"84",2.65412461767271,1.09756482659365,4.137208441061
"85",2.46192459367454,1.06723169189325,3.85015678118175
"86",2.36417806260457,0.965584951531249,3.53950339642325
"87",2.01028592227495,0.357235429329996,3.21539540780449
"88",3.48461337923224,1.66215977760475,5.16987004481768
"89",2.6989933582072,1.55621634637685,4.09034487991425
"90",2.2923132212828,0.540883154372699,3.55117304426077
"91",3.20521262821828,1.47535922390475,4.77349099390975
"92",3.43500827454391,2.28131942768575,4.96771017890525
"93",1.89176296065439,0.483754729037001,3.11460858763592
"94",2.57991983679482,1.46734401666475,3.50823858097149
"95",3.24794010875742,1.70138160238525,4.70196549636805
"96",2.09866226517119,0.268499743129746,3.7641201783384
"97",2.30632830165723,0.909788009743199,3.68436805051674
"98",2.11770290271959,0.790213762112149,3.26064308949725
"99",2.25639617850935,0.550581835401754,3.51025175246925
"100",2.53469582600536,1.28525287090975,3.884190783078
"101",2.46338337254571,1.39015777265344,3.733444852862
"102",2.43554083434124,1.0885638962231,3.733674120384
"103",2.62339454794825,1.467528881338,3.78765775267025
"104",2.81393254202476,1.6730510862425,4.35877883056706
"105",2.22371330486364,0.890874935954299,3.490088735102
"106",2.14810401849537,0.266679739130101,3.53046799252475
"107",2.57561978949006,1.55816269752985,3.50931573678175
"108",2.41031265366209,1.0641314666405,3.6585027410145
"109",2.48541554131287,1.1299335908927,3.87578208976725
"110",2.40874119201052,1.12880707714615,3.54116609783953
"111",2.33418813641268,0.728772082621397,3.776603295777
"112",2.65219573296301,1.29207565258,4.22976599012204
"113",2.15924342900978,0.728772082621401,3.52354509530923
"114",3.81875831045739,2.5019629210475,5.518089736181
"115",2.01045707554725,0.404646376888,3.39279777088015
"116",3.75760408570472,2.50061715785,5.308309758185
"117",2.60542639433306,1.3097311735925,4.01951675285125
"118",2.7975162161689,1.669633454645,4.33120369103886
"119",2.08779450282861,0.471700803398251,3.63846019480926
"120",2.44198566049985,1.12993359089269,3.668003860977
"121",3.51379190107566,2.210481141098,5.16132085583016
"122",3.74329761439459,2.3270847259965,5.4354594845225
"123",2.64569050128114,1.40202122631175,4.13346563756668
"124",2.66454672665791,1.46729866075575,3.8837268731195
"125",2.5583668523786,1.36938900151005,3.774170098535
"126",2.35723905403101,1.14745061450375,3.7365416098159
"127",3.60894821317414,1.78349494499575,5.2943655048425
"128",2.67951100606289,1.42057540755275,4.0144232622395
"129",2.14486854046677,0.959258505720249,3.21876821185915
"130",2.35120336470548,0.92080632474,3.785164899512
"131",2.39964704241336,0.920806324740001,3.6310902296575
"132",2.80418668347057,1.44643916521575,4.27600665567104
"133",2.420189017773,0.597573710482251,3.88526142588825
"134",2.36896441290498,1.31464151123675,3.69629952310665
"135",2.20316158336669,0.926209023286996,3.2122094595985
"136",2.50172853846729,1.395680835096,3.64794770953472
"137",2.32164418615549,1.0882108650806,3.66990933672575
"138",2.42697177863777,1.12815839924275,3.57897307483757
"139",2.58597329066711,1.40194882415625,4.25222830541832
"140",2.23561773886878,0.550625714039249,3.5509041563165
"141",2.25967342014823,0.597341971502001,3.658263541102
"142",2.53239785858455,0.648816990070252,3.90393221865875
"143",3.87151917924334,2.73433477116875,5.59642976843525
"144",2.63000523420946,1.5452675503525,3.884190783078
"145",2.38444821256784,1.12065386723064,3.63283225936575
"146",2.64026175315032,1.52149965737575,3.85282045335525
"147",2.20521041814496,0.42037616772875,3.730935616107
"148",2.74922018921494,1.5066698450985,4.13514943808218
"149",2.24184580960897,0.689979669315101,3.6326756400945
"150",2.30137734724213,0.887907801647449,3.599719917249
"151",3.49546906776023,2.1990944880605,4.9080062591495
"152",2.53932132988089,1.3124838388325,4.09227433674925
"153",2.34323110759004,1.169757835133,3.50243798825507
"154",2.26856380952687,0.47103675420725,3.49163188164441
"155",2.06907297414045,0.150269153967251,3.17625036928525
"156",1.87087657457882,0.356854788083252,3.312553789278
"157",1.96025018139709,0.471869462847249,3.44140196665975
"158",2.19153534897766,0.549926824344504,3.49330740054725
"159",2.64821700784202,1.43906347873756,3.951293914295
"160",2.56887789408514,1.421079915381,3.6688554357465
"161",2.4878990464623,1.10965681272975,4.20291871321724
"162",2.81684819173462,1.81109086233326,4.42659309136775
"163",2.48278348994252,0.947542140646,3.73068754013228
"164",3.43382280606897,1.781686208855,4.86986459572175
"165",2.09852102268209,0.553402746095752,3.4687411286851
"166",2.58598921149416,1.31213140765,4.01794217519125
"167",2.24951081371121,0.626759965557502,3.730935616107
"168",3.71062294836867,2.4217664583125,5.40344537724354
"169",2.65731335451957,1.06171952069725,4.186195450826
"170",2.23420412886458,0.758027480933506,3.37373832768355
"171",2.04113199805029,0.163536552298498,3.4916318816444
"172",2.75821393175873,1.55816269752985,4.1355246405455
"173",2.31679461370324,0.671409869747502,3.7510191517905
"174",2.46736731460066,1.31930875459275,3.63801556338776
"175",3.60352527413879,1.93353444811895,5.27139097988426
"176",2.38883374063833,0.964039014237999,3.53873257878675
"177",2.29066942806819,1.20166519756775,3.46799265397978
"178",2.56638679130636,1.39908809626865,4.072403940735
"179",2.33181840855448,0.992793763910999,3.730935616107
"180",2.09197418241151,0.499707433837003,3.40041598959826
"181",1.9233337324916,0.393755535336751,3.39079051853975
"182",1.98424171633973,0.472761439933749,3.54955276440375
"183",2.18600374171225,0.779547397530245,3.26994973247286
"184",2.49768099416935,1.28525287090975,3.87578208976724
"185",2.21206835676642,0.597573710482252,3.26994973247285
"186",2.03447324083036,0.35723542933,3.2153954078045
"187",2.66568817833594,1.44643916521575,3.788510270142
"188",2.54227177605585,1.24552605640175,4.02018040851525
"189",2.4776786045708,1.21187399033361,3.9998632628346
"190",2.48070060583618,1.16710401151625,4.21611755540017
"191",2.19183890505367,0.471087564356,3.49605347382926
"192",2.27957888423405,1.0389337548795,3.62599478437725
"193",2.11800114365051,0.12529754922075,3.62627869440203
"194",3.63205383758751,2.18346360679775,5.0878102977265
"195",3.24317801918965,1.66501602915302,4.71109548537375
"196",2.20387196171073,0.137396910760001,3.73068754013227
"197",2.63621809702327,1.5452675503525,3.951293914295
"198",2.67627242925636,1.46694889619385,4.1603425457805
"199",2.52497110326398,1.276838096431,3.88679340446525
"200",2.54832198292977,1.373741129381,4.186195450826
"201",2.6810046345227,1.55816269752985,3.8837060832355
"202",2.33306073594769,1.20326148809275,3.6276280774055
"203",2.26390840079726,1.2786273296915,3.3501279085488
"204",2.37559198016854,1.2786273296915,3.4687411286851
"205",2.09764344498036,0.7760951925525,3.11460858763592
"206",2.06281699537246,0.0377226359110012,3.44930619335752
"207",2.2936514732088,1.10688655076725,3.6075949755385
"208",2.57294258782605,1.43883325815531,3.79680255340025
"209",3.27149139146138,1.23209845238335,4.88127823254024
"210",2.61017983235415,1.547396983873,3.8959344886425
"211",2.40101348529311,0.403138213543002,3.66862872455401
"212",2.38676099186409,1.12880707714615,3.733674120384
"213",2.22110803118434,1.02217727677425,3.220691118686
"214",2.50713243235203,0.7478430661634,3.7957152859905
"215",2.67853525696566,1.556271259697,4.2082308319355
"216",2.67270267033226,1.547396983873,3.8837268731195
"217",3.82781232575123,2.4127119102025,5.38892581576625
"218",1.92146381291679,0.348215721773497,3.3451906140995
"219",2.34709407644515,0.648889541485146,3.7957152859905
"220",2.64123939122542,1.55816269752985,3.884453049738
"221",3.45243888433131,2.20006346135625,4.97254642501225
"222",2.64262744537819,1.295207100175,4.09967380369776
"223",2.08595909268793,0.403138213543001,3.582554444238
"224",2.5455991573791,1.4044457904524,3.77575077830525
"225",2.62316875325872,1.46779923058204,3.79802398333425
"226",2.21981479537413,0.573216326990998,3.5546258769135
"227",2.1804842837549,0.917870363980498,3.11865444216925
"228",2.67182507162748,1.5787091908695,4.1818737763655
"229",2.27944883862774,1.28050970255075,3.36972233681775
"230",2.38556624762568,1.28389428716975,3.61582143226525
"231",2.34489371895741,1.175619175655,3.62423604663362
"232",2.48405539378722,1.33220697198695,3.668628724554
"233",3.62414767608961,2.3829355954295,5.2952309738575
"234",2.75500271910062,1.7405358381405,4.02363274782575
"235",3.73147354182724,2.40189595203075,5.27090926341
"236",2.10237902902569,0.42037616772875,3.34549948165401
"237",2.43289277275252,0.982414802312245,3.884190783078
"238",2.45116343589013,1.278633142799,3.731473728931
"239",3.54539109569439,2.366363539115,5.09753182438225
"240",2.36471219078441,1.20166519756775,3.63801556338775
"241",3.48984203547669,2.1176141026575,5.04085104267375
"242",2.36767799419991,1.1377458183075,3.87578208976725
"243",2.41514835660554,0.419483674653752,4.0038137445696
"244",3.68024990216639,2.3703848286085,5.34726032961055
"245",2.64577159814081,1.42210664838475,4.020698424021
"246",3.27216249237837,1.62141688170931,5.02302997768702
"247",2.46512192163601,1.264706797342,3.89137770761825
"248",2.66090175314456,1.55816269752985,3.788510270142
"249",2.3124411924981,0.858532464174999,3.58255444423801
"250",2.50226916095866,1.32110957106275,3.788510270142
"251",2.36693176903125,0.594744205301252,3.731473728931
"252",2.15164710922956,0.55337494920775,3.49330740054725
"253",2.19292088543042,0.920936034828248,3.34549948165401
"254",2.45088626340456,0.9440608699605,4.2078466540675
"255",2.45544700415247,0.916783935879255,3.88419078307801
"256",2.77957495707436,1.34312424460775,4.25256100082532
"257",3.37465852933658,1.830629119664,4.7812838461597
"258",3.66747373217201,2.27739793867475,5.4354594845225
"259",3.94759730313214,2.6537983040845,5.73226898074825
"260",2.41677497057346,1.16626807645775,3.731473728931
"261",3.82139632740584,2.24276136695475,5.65446840383426
"262",2.32376038334519,1.11359715369341,3.731473728931
"263",3.62942022611079,2.19978152205275,5.271939441995
"264",3.22489749414897,1.45018295713925,5.086500760241
"265",2.52636409295258,1.28424082837824,4.14844464528757
"266",2.39609991059264,1.060325125893,3.659072097572
"267",2.37658034392408,1.19906948113625,3.657992820874
"268",2.40832233091121,1.18773412452225,4.0224161941465
"269",1.98957801092174,0.471869462847253,3.41001188237799
"270",3.91622346442249,2.675483576513,5.51777128657975
"271",1.8064069769984,0.206260982492255,3.2070987645665
"272",3.56388173410332,2.28131942768575,5.19056002669175
"273",3.31023857473272,2.17146795124925,4.5696299368475
"274",2.68835743529884,1.40437885447985,4.07014227519
"275",2.48583176335642,1.40194882415625,3.66716297821135
"276",3.73557052530083,2.49798419225885,5.3491995179155
"277",2.20923066891249,0.918661707226748,3.352074130698
"278",2.13245044785209,0.350806756442997,3.53873257878674
"279",2.75158263058788,1.5575243104751,4.33120369103887
"280",2.43873839577013,1.39908809626864,3.62333949787423
"281",2.63758081838937,1.547396983873,3.85015678118176
"282",2.27669007379271,0.808393499841,3.734722207542
"283",2.54746754985495,1.0903416457971,3.96635846607925
"284",2.2763161449253,0.479857003311999,3.65676081422098
"285",2.52009097494206,1.31520035504025,3.9679615996405
"286",3.45273828371667,1.78349494499575,4.93717040744026
"287",2.54246276227045,1.446623459395,3.69704044015965
"288",3.24557829601954,1.58641963560475,5.006608993613
"289",3.72160255712232,2.37081054080774,4.97918965602551
"290",2.45524264260009,1.2425442981276,3.58174913119825
"291",2.35563078236557,1.3430244702105,3.49178425856432
"292",2.21361811410718,0.402050801679751,3.73282160291225
"293",2.24768181054546,1.14750960758875,3.3501279085488
