"","predictions","variance.estimates"
"1",2.35702944752028,0.594801010382193
"2",3.04980243071906,0.41591358575618
"3",3.82871128911471,0.871653742573583
"4",3.72540602343123,1.87162803213463
"5",3.93908633765867,0.550610272835868
"6",4.82334180583106,1.90860861780896
"7",4.41100644356018,2.48787865407626
"8",3.80426420330395,0.571580344646117
"9",3.94125697261896,0.599449811884771
"10",2.73758956515102,0.377666403019308
"11",2.95193871492769,1.02390945347788
"12",3.19683656405294,1.37005589102213
"13",5.06620713322785,2.04171139895415
"14",3.58144128287826,0.74602556142931
"15",2.44354008013923,1.37680988081555
"16",5.20797090152276,1.43321036654825
"17",2.27646658631737,0.465989390932712
"18",3.98942160117078,0.276192870502823
"19",4.14365413744329,0.335762504735681
"20",5.22168076536194,1.66462007390386
"21",4.85163747303642,0.505330226288166
"22",3.35613708798063,1.80179642210533
"23",3.04927603713233,0.307782302189157
"24",3.34864166047264,0.77592595787175
"25",2.87446679216808,0.703885588114751
"26",2.9687882058454,1.29754593789299
"27",4.75975914651683,1.00451116805448
"28",2.75516273003384,1.04036709099608
"29",2.5358969463971,0.372366836845697
"30",4.48739591695489,0.828512814377429
"31",4.81566025474678,0.84099294585496
"32",3.50487530594446,0.68614109345015
"33",2.83767398057208,1.09076797497753
"34",4.24562024527748,0.966624331765241
"35",4.76273837410897,0.720492109710167
"36",3.6512669688118,0.290353022913754
"37",3.07406548302434,0.626027593607996
"38",2.6196431023772,1.27955114650738
"39",4.05672213237016,0.722670530931737
"40",2.49560267253019,0.613172444603044
"41",3.42544705367852,0.490470724869506
"42",2.7906720009138,1.82913415061099
"43",3.37908436626096,1.60418860092448
"44",4.40120711912589,1.29215718945461
"45",2.29380465860092,0.325952372526098
"46",3.38007907789725,0.772533508591642
"47",3.66662622391511,0.267749491854937
"48",4.76529669733967,0.454156485256823
"49",2.8258859562082,0.330916219867594
"50",2.94847144660542,0.429712866745439
"51",3.0025681641103,1.08746497379419
"52",3.31855457745962,0.552449634697489
"53",2.75904535672365,0.415000696386066
"54",2.6853193095193,1.24592867417195
"55",3.88371321420552,0.15200079577703
"56",2.87331507532696,2.47237069784764
"57",4.92662217645614,0.785682280536145
"58",4.17188708502438,0.668818688623421
"59",3.82207492138214,0.999449913216262
"60",3.13611822951928,0.556327417966122
"61",3.54441520498476,1.39296656515254
"62",2.72685537149622,0.461806598513322
"63",3.20224636242728,0.392570469879596
"64",3.95554556449686,0.857203825937341
"65",3.79730573905602,0.55009103133289
"66",3.22781934122186,0.519728674898966
"67",2.71515627671341,2.16564088657139
"68",4.06893785585692,1.2322436205405
"69",3.37413567587778,1.45736212841135
"70",2.98078434124972,0.33183575139032
"71",3.67665664356637,1.54271043486044
"72",3.06924717428827,1.33125732894124
"73",3.1992995940648,0.19239140002285
"74",3.64382455264334,1.73276283398984
"75",4.68690034853452,1.09291864819239
"76",3.83626290620976,0.529094795127085
"77",4.08906150687518,0.681695299306431
"78",4.4039427823156,0.787118385332871
"79",3.88158544746479,0.388876893620941
"80",3.15235691433102,0.172787394525633
"81",3.17044700333746,0.152175051647554
"82",4.06429730426264,0.898134660663282
"83",2.24127056315082,2.82386817049358
"84",4.40379118565784,0.472241831814675
"85",2.60189690547442,2.58401347560545
"86",3.53466380330709,0.766461321741028
"87",3.15197091027417,0.670017201792658
"88",4.13480511623602,1.38684483178482
"89",2.8669490038456,1.21003776815754
"90",2.97079803114915,0.328086637310104
"91",2.86034357749453,0.278458936247864
"92",3.57907398182197,1.1333883060358
"93",3.17571740279743,1.49379622936016
"94",3.4272228247648,0.556699514682048
"95",3.39830682686032,0.529553468268987
"96",3.25832118692428,2.73960090403816
"97",4.19465309759805,0.317615862240028
"98",3.50355611257673,1.12673006190112
"99",2.93097877784257,0.344396081169073
"100",2.46792755885042,0.423185067089214
"101",2.7339702755224,0.400501689125426
"102",4.27669471489861,0.428925417936514
"103",3.64382140328867,0.659500667591007
"104",3.02784776824962,1.29384071139017
"105",2.9384863660264,0.80657961427934
"106",2.70714931430853,1.03338334229673
"107",2.97413667458403,0.47296142055946
"108",3.11867727193582,0.321449629586349
"109",2.96404698640121,0.536328735795099
"110",2.77504294951107,0.27689228121895
"111",3.00448479436068,0.733450283640405
"112",2.96771821746562,1.20533280012348
"113",2.78064484323747,1.55714872537961
"114",3.98951968026228,1.63616580157231
"115",2.1132167417072,0.314140677893251
"116",2.86187561392725,0.711632840550963
"117",3.8313092805624,0.697346935982517
"118",3.28736185432439,1.82191125832014
"119",3.26198401798017,0.776005651657705
"120",2.86462629043077,0.355071988276278
"121",3.47987601047331,1.4348981194438
"122",4.85453162715812,0.565066234587277
"123",2.70549490405209,0.665824510112039
"124",3.6821703986437,0.665840808019935
"125",3.19719689110635,0.624850400631256
"126",3.31682369212283,0.903194147790713
"127",4.80482986099266,0.586045037893031
"128",2.66719694521456,0.89174258184916
"129",3.85090302528027,1.53333222765153
"130",3.98430663371234,0.672561642928561
"131",3.7153721926006,0.836201344676189
"132",4.2900949603119,0.65961125826033
"133",3.33101832564408,1.79490035649462
"134",3.73483911669774,0.291065629570124
"135",4.79623138514202,1.07984530865807
"136",2.47851101165054,0.295010977039921
"137",3.08737625178374,0.764818418177313
"138",2.67845243977429,0.628337918054204
"139",3.42394434778532,0.437579549598038
"140",4.89356135181796,1.04921340198028
"141",4.12728135894042,1.03671710381916
"142",3.66534864015531,1.14711422350555
"143",2.85561492396069,0.79125411364677
"144",3.25316039915844,1.707480474867
"145",4.9148309885088,0.983833459228647
"146",3.11125150408085,1.05696516507033
"147",2.43201198440294,2.25977490987404
"148",3.41199390089522,1.62474050623798
"149",3.17167608453422,0.344382270555215
