"","V1"
"380",2.9374865499374
"381",2.93938950182057
"382",2.69696525545723
"383",2.93938950182057
"384",2.92910322300971
"385",2.71962909639695
"386",2.83220654342462
"387",2.93938950182057
"388",3.17152746937305
"389",2.93681588378319
"390",2.69696525545723
"391",2.69696525545723
"392",2.83220654342462
"393",2.93681588378319
"394",2.96639809306368
"395",2.69696525545723
"396",3.20882233942702
"397",2.92910322300971
"398",2.69696525545723
"399",2.71962909639695
"400",2.85400319343662
"401",2.45454100909389
"402",2.59871266386471
"403",2.69696525545723
"404",2.69696525545723
"405",2.96639809306368
"406",2.69696525545723
"407",2.93626185522101
"408",2.85400319343662
"409",2.96639809306368
"410",2.69696525545723
"411",2.96639809306368
"412",2.69696525545723
"413",2.8187203218453
"414",2.92910322300971
"415",2.69696525545723
"416",3.20882233942702
"417",2.92910322300971
"418",2.93681588378319
"419",2.92910322300971
"420",2.21025815227051
"421",2.93938950182057
"422",2.69696525545723
"423",2.69696525545723
"424",2.93681588378319
"425",2.9374865499374
"426",2.92910322300971
"427",2.93938950182057
"428",2.69696525545723
"429",2.8187203218453
"430",2.85400319343662
"431",2.8187203218453
"432",2.69696525545723
"433",2.69696525545723
"434",3.17152746937305
"435",2.85400319343662
"436",2.93938950182057
"437",2.45454100909389
"438",3.20882233942702
"439",2.69696525545723
"440",2.92910322300971
"441",2.9374865499374
"442",2.69696525545723
"443",2.96639809306368
"444",2.92910322300971
"445",2.93681588378319
"446",3.0322254340698
"447",2.83220654342462
"448",3.20882233942702
"449",2.96639809306368
"450",3.20882233942702
"451",2.96205334276029
"452",2.92910322300971
"453",2.83220654342462
"454",2.9374865499374
"455",2.87754940732917
"456",2.8187203218453
"457",2.85400319343662
"458",2.9374865499374
"459",2.67443202948245
"460",3.20882233942702
"461",2.83220654342462
"462",2.59871266386471
"463",2.85400319343662
"464",2.45454100909389
"465",2.59871266386471
"466",2.69696525545723
"467",2.69696525545723
"468",3.20882233942702
"469",2.83220654342462
"470",2.69696525545723
"471",2.92910322300971
"472",2.9374865499374
"473",2.59871266386471
"474",2.71962909639695
"475",3.11997365369251
"476",2.93681588378319
"477",3.0322254340698
"478",2.69696525545723
"479",2.69696525545723
"480",2.8187203218453
"481",2.85400319343662
"482",3.20882233942702
"483",2.69696525545723
"484",2.71962909639695
"485",2.96639809306368
"486",2.93938950182057
"487",2.21025815227051
"488",2.69696525545723
"489",2.69696525545723
"490",2.69696525545723
"491",2.85400319343662
"492",3.05859312088282
"493",2.69696525545723
"494",2.96639809306368
"495",3.17868610158435
"496",2.96639809306368
"497",2.45454100909389
"498",2.96639809306368
"499",2.59871266386471
"500",2.69696525545723
"501",2.69696525545723
"502",2.8187203218453
"503",2.8187203218453
"504",2.45454100909389
"505",2.69696525545723
"506",2.71962909639695
"507",2.85400319343662
"508",2.9374865499374
"509",2.83220654342462
"510",2.69696525545723
"511",2.96639809306368
"512",3.20882233942702
"513",2.83220654342462
"514",2.91685627584578
"515",2.69696525545723
"516",3.17152746937305
"517",2.96639809306368
"518",2.92910322300971
"519",2.69696525545723
"520",2.69696525545723
"521",3.00757116305289
"522",2.9374865499374
"523",2.96639809306368
"524",3.20447758912362
"525",2.59871266386471
"526",2.96639809306368
"527",2.71962909639695
"528",2.85400319343662
"529",2.92910322300971
"530",2.85400319343662
"531",2.69696525545723
"532",2.92910322300971
"533",2.59871266386471
"534",2.69696525545723
"535",2.96639809306368
"536",2.68667897664638
"537",2.8187203218453
"538",2.96639809306368
"539",3.20447758912362
"540",2.96639809306368
"541",2.96205334276029
"542",2.83220654342462
"543",2.9374865499374
"544",2.69696525545723
"545",3.17868610158435
"546",2.93938950182057
"547",2.85400319343662
"548",2.69696525545723
"549",2.21025815227051
"550",2.8187203218453
"551",3.20882233942702
"552",3.20882233942702
"553",2.9225277787586
"554",2.69696525545723
"555",2.92910322300971
"556",2.69696525545723
"557",2.8187203218453
"558",2.35628841750137
"559",2.85400319343662
"560",2.59871266386471
"561",2.96639809306368
"562",2.96639809306368
"563",2.69696525545723
"564",2.59871266386471
"565",3.20882233942702
"566",2.8187203218453
"567",2.96639809306368
"568",2.69696525545723
"569",2.93626185522101
"570",2.84324337557117
"571",2.96205334276029
"572",2.93626185522101
"573",2.92910322300971
"574",2.69696525545723
"575",2.71962909639695
"576",2.85400319343662
"577",2.85400319343662
"578",2.96639809306368
"579",2.92910322300971
"580",2.85400319343662
"581",2.93626185522101
"582",2.69696525545723
"583",2.21025815227051
"584",2.69696525545723
"585",2.85400319343662
"586",2.85400319343662
"587",2.59871266386471
"588",2.69696525545723
"589",2.69696525545723
"590",2.8187203218453
"591",2.69696525545723
"592",2.69696525545723
"593",3.17152746937305
"594",2.9374865499374
"595",2.69696525545723
"596",2.84324337557117
"597",2.21025815227051
"598",2.85400319343662
"599",2.93938950182057
"600",2.96639809306368
"601",2.45268239863385
"602",2.68667897664638
"603",2.96639809306368
"604",2.69696525545723
"605",2.8187203218453
"606",2.69696525545723
"607",2.69696525545723
"608",2.71962909639695
"609",2.45454100909389
