"","V1"
"392",1.73841334354857
"393",4.35748099456
"394",1.81931764791239
"395",1.7907029813629
"396",4.89391556972127
"397",3.55302851154675
"398",3.68325154984432
"399",3.73541658014542
"400",2.53563424752541
"401",2.89721199256957
"402",4.38289804868784
"403",4.43672381785336
"404",2.50701958097592
"405",2.67078877222426
"406",4.51611274789526
"407",4.31449631987614
"408",2.53223068359196
"409",2.72024106466061
"410",2.28311131834145
"411",2.69523591355637
"412",4.39956814945734
"413",2.6448137083243
"414",3.55302851154675
"415",2.68690086322163
"416",4.94960877146906
"417",1.95447217261124
"418",2.54890078436146
"419",3.42607547868003
"420",0.991057377337728
"421",4.9748198740851
"422",4.4450588681881
"423",4.5246537497418
"424",4.29872373899319
"425",1.70146362666434
"426",2.54473325914408
"427",5.12949005371477
"428",2.61619904177481
"429",2.57300841567916
"430",2.66168976060559
"431",4.44047944004715
"432",4.42818281600683
"433",3.57747565287886
"434",4.26949047570227
"435",4.19621784745858
"436",5.08302942218828
"437",1.92760033113078
"438",4.24830079155508
"439",3.47990124784556
"440",1.84112518659497
"441",1.95863969782862
"442",4.29365869398928
"443",4.21268199671629
"444",2.53619225729754
"445",2.59911703808174
"446",3.45962163163081
"447",2.59439150309223
"448",2.4319435406939
"449",1.70486719059779
"450",4.21871621220986
"451",1.76758601987019
"452",3.54052593599463
"453",1.94196959705912
"454",4.28205363822369
"455",4.32733840554268
"456",1.84452875052843
"457",2.53563424752541
"458",3.46775073055377
"459",1.87607465460038
"460",2.58661372032357
"461",2.60162308222865
"462",2.39256912366132
"463",3.7412448441272
"464",3.72708152971066
"465",4.22725795626244
"466",2.7128759271216
"467",4.41568024045471
"468",2.46528374213288
"469",4.39540062423996
"470",4.48694007157364
"471",4.31032879475878
"472",4.36033909696726
"473",4.27261511659062
"474",3.72347201426541
"475",3.14332865390564
"476",2.63225128800892
"477",1.70146362666434
"478",2.66224777037773
"479",3.70846265246035
"480",2.50701958097592
"481",2.64974519482561
"482",5.07824404243551
"483",2.72857611509537
"484",3.71874647937592
"485",2.65828619667214
"486",2.46868730606633
"487",3.59304302455607
"488",2.31951557369948
"489",2.42118379021081
"490",3.61408585974869
"491",2.54396929786015
"492",4.8603694167705
"493",2.56084535014145
"494",2.54396929786015
"495",3.11471398735615
"496",2.68690086322163
"497",1.76383113988244
"498",4.21365190941199
"499",2.57807346058306
"500",4.29379225249188
"501",4.35144603686039
"502",3.6026867554949
"503",1.76779197138198
"504",1.8184208703319
"505",2.74149059367109
"506",1.75362865696544
"507",4.46208102721794
"508",3.57734209437625
"509",2.44639489282685
"510",2.60786399144007
"511",3.58581070331362
"512",3.19354490762591
"513",4.36033909696726
"514",1.8610652926953
"515",1.81931764791239
"516",3.2502080220694
"517",3.63116786354178
"518",2.53529473751101
"519",2.46820243150943
"520",4.29872373899319
"521",3.55719603676413
"522",4.4037356745747
"523",2.53980177274279
"524",3.13117813651383
"525",2.49847857912939
"526",2.59745555701127
"527",1.9224628932177
"528",2.47160599544289
"529",4.4831246046166
"530",4.31559979117447
"531",2.43841190065242
"532",2.68329134777638
"533",1.73500977961511
"534",4.03751370121416
"535",3.59414575364836
"536",3.55970282301707
"537",2.51875819524412
"538",2.69940343877375
"539",3.40487820169907
"540",1.79410654529635
"541",2.54890078436146
"542",3.57734209437625
"543",1.70563115188172
"544",3.72040721824034
"545",3.25361158600285
"546",5.05365079435486
"547",4.28545720215714
"548",2.53223068359196
"549",3.73124905492804
"550",3.54392949992808
"551",2.60870092425731
"552",3.16853975652167
"553",4.14239207829306
"554",4.27240916507882
"555",2.52695968707625
"556",2.57245040590703
"557",2.547239303291
"558",1.71340893465037
"559",1.83092270367797
"560",4.18844080679595
"561",3.6434644875821
"562",3.72040721824034
"563",2.62204880509192
"564",1.63395941763917
"565",3.20318938077078
"566",4.26441362475849
"567",3.57734209437625
"568",3.58074565830971
"569",4.13364512493472
"570",1.95863969782862
"571",3.45469014522952
"572",4.17100674484255
"573",4.31143226605711
"574",1.99121593798367
"575",2.81686569797788
"576",2.53223068359196
"577",4.17517427005993
"578",2.68690086322163
"579",1.83564823856747
"580",1.73007829321383
"581",4.40810915130387
"582",1.87786895196741
"583",1.17149666925555
"584",1.83092270367797
"585",4.32713245403088
"586",1.95370821132731
"587",3.69179255169085
"588",4.26407411464406
"589",2.58265288882403
"590",2.58078545624177
"591",4.38547780657411
"592",3.52574402483666
"593",3.45107303695051
"594",2.69106838843901
"595",1.81987565768452
