"","predictions","variance.estimates"
"1",0.633108024002233,0.341383539038518
"2",2.73378957770661,0.569463737208273
"3",1.57497642274519,1.15284417575441
"4",1.16187566348129,1.20274391284077
"5",1.61433882849311,1.52486518449945
"6",1.14419262722829,0.960694421721138
"7",2.33850412556916,0.582490404337858
"8",-0.297055915790724,0.913026967521119
"9",2.16915794917263,0.568369676758533
"10",-0.0436613730448698,0.600517615433979
"11",1.92959716412263,0.205005309745505
"12",1.95004391276896,0.616917985003601
"13",1.45580688452058,0.649407767914408
"14",0.496420025596682,0.744817753648223
"15",2.62331900880605,0.14107317956664
"16",1.17632460675815,0.777439943515428
"17",2.09087251710822,1.06115836553859
"18",-0.116782536940929,1.00255119795435
"19",-0.978600350520353,0.358780440076037
"20",1.29714323311767,1.72596248957216
"21",1.40936289604234,1.5600589142764
"22",0.663892276473622,2.04574900275197
"23",1.94172920729258,3.4277438584519
"24",1.93403276965264,0.41072909265013
"25",1.88614917676014,0.260374655081229
"26",2.4267501329457,0.684275067446205
"27",0.986786447827852,1.07888422364317
"28",2.17366302976737,1.3690611123206
"29",0.114927815315482,1.80198220193336
"30",0.589552355852207,0.576244795017227
"31",0.133798448160785,1.03543840173643
"32",2.78504587741652,0.432366135214197
"33",0.659117831475167,0.617313419090734
"34",-1.11734716480974,1.72113041168769
"35",-0.478954795428499,0.28437270108017
"36",1.29394274411718,0.301451320193351
"37",1.87428659717659,1.52064693636012
"38",2.54980857787533,0.353961867656819
"39",0.993419752497908,0.849443892426381
"40",3.44175696293847,0.172931440353828
"41",-0.199977652662078,1.48168671966042
"42",2.29252019952723,1.03348457090709
"43",2.96007106281421,0.448036947476111
"44",1.22468266887472,1.57791913333251
"45",2.11955421820555,0.446448374021176
"46",2.30746441245433,0.836654928074893
"47",2.329263588203,0.267133161790353
"48",0.977205967196814,2.15660172623656
"49",1.2729716264038,2.30254963302673
"50",2.39989287709792,0.54347995804798
"51",2.13819143188915,1.39458697122459
"52",0.637227860498774,0.28762124333287
"53",1.97124183514828,0.860502031649476
"54",1.38166035337884,1.67024833522419
"55",-0.0352350215484121,0.638891435149541
"56",2.42882879889623,2.12969509049621
"57",2.25599484225551,0.729820312065909
"58",0.395145112690491,0.208260866064568
"59",-0.764697346037417,2.37255831416613
